0 0.0 0.0 2.705549133503212e-16
0 0.0005 0.0 2.1347711043960645e-07
0 0.001 0.0 8.52818295864471e-07
0 0.0015 0.0 1.916391508922428e-06
0 0.002 0.0 3.402568931800066e-06
0 0.0025 0.0 5.309726974679781e-06
0 0.003 0.0 7.636246273885719e-06
0 0.0035 0.0 1.0380511690108063e-05
0 0.004 0.0 1.3540912306984698e-05
0 0.0045000000000000005 0.0 1.7115841428968268e-05
0 0.005 0.0 2.1103696579444985e-05
0 0.0055 0.0 2.5502879498645916e-05
0 0.006 0.0 3.031179614184119e-05
0 0.006500000000000001 0.0 3.552885667686671e-05
0 0.007 0.0 4.1152475482012414e-05
0 0.0075 0.0 4.718107114397464e-05
0 0.008 0.0 5.3613066454904584e-05
0 0.0085 0.0 6.044688841061901e-05
0 0.009000000000000001 0.0 6.768096820752909e-05
0 0.0095 0.0 7.53137412405727e-05
-1 0.0 0.0 0.04771600400051262
-1 0.0005 0.0 0.04772086542000049
-1 0.001 0.0 0.047735286868773416
-1 0.0015 0.0 0.04775902604144981
-1 0.002 0.0 0.04779184327278849
-1 0.0025 0.0 0.04783350164890296
-1 0.003 0.0 0.04788376711015859
-1 0.0035 0.0 0.0479424085459777
-1 0.004 0.0 0.04800919788174557
-1 0.0045000000000000005 0.0 0.04808391015804649
-1 0.005 0.0 0.04816632360246307
-1 0.0055 0.0 0.04825621969414863
-1 0.006 0.0 0.04835338322145857
-1 0.006500000000000001 0.0 0.04845760233283359
-1 0.007 0.0 0.048568668581223995
-1 0.0075 0.0 0.0486863769622676
-1 0.008 0.0 0.04881052594651215
-1 0.0085 0.0 0.04894091750589877
-1 0.009000000000000001 0.0 0.0490773571347692
-1 0.0095 0.0 0.049219653865645564
-2 0.0 0.0 0.7045362449769847
-2 0.0005 0.0 0.7045449948908906
-2 0.001 0.0 0.7045706971310927
-2 0.0015 0.0 0.7046125487150975
-2 0.002 0.0 0.7046697711058302
-2 0.0025 0.0 0.7047416102452272
-2 0.003 0.0 0.7048273365060795
-2 0.0035 0.0 0.7049262445695593
-2 0.004 0.0 0.7050376532355809
-2 0.0045000000000000005 0.0 0.7051609051728229
-2 0.005 0.0 0.7052953666149459
-2 0.0055 0.0 0.7054404270092003
-2 0.006 0.0 0.7055954986232396
-2 0.006500000000000001 0.0 0.7057600161156664
-2 0.007 0.0 0.7059334360753904
-2 0.0075 0.0 0.7061152365346015
-2 0.008 0.0 0.7063049164598061
-2 0.0085 0.0 0.7065019952249465
-2 0.009000000000000001 0.0 0.7067060120704516
-2 0.0095 0.0 0.70691652555159
-3 0.0 0.0 1.8322827739407914
-3 0.0005 0.0 1.8323008851007532
-3 0.001 0.0 1.83235322572535
-3 0.0015 0.0 1.8324369348829992
-3 0.002 0.0 1.8325493203772714
-3 0.0025 0.0 1.8326878548428072
-3 0.003 0.0 1.8328501709393625
-3 0.0035 0.0 1.8330340558386635
-3 0.004 0.0 1.8332374451773659
-3 0.0045000000000000005 0.0 1.8334584166278582
-3 0.005 0.0 1.8336951832188164
-3 0.0055 0.0 1.8339460865179442
-3 0.006 0.0 1.8342095897721682
-3 0.006500000000000001 0.0 1.8344842710842393
-3 0.007 0.0 1.8347688166906615
-3 0.0075 0.0 1.8350620143928462
-3 0.008 0.0 1.8353627471824603
-3 0.0085 0.0 1.835669987092049
-3 0.009000000000000001 0.0 1.8359827892937621
-3 0.0095 0.0 1.8363002864619893
-4 0.0 0.0 2.748464644441296
-4 0.0005 0.0 2.748500488776212
-4 0.001 0.0 2.7486016321288513
-4 0.0015 0.0 2.7487591853745474
-4 0.002 0.0 2.748965151822737
-4 0.0025 0.0 2.749212375745895
-4 0.003 0.0 2.7494944844943148
-4 0.0035 0.0 2.749805827355368
-4 0.004 0.0 2.750141413599883
-4 0.0045000000000000005 0.0 2.7504968515362465
-4 0.005 0.0 2.7508682898713843
-4 0.0055 0.0 2.751252362252668
-4 0.006 0.0 2.751646135529462
-4 0.006500000000000001 0.0 2.7520470620144266
-4 0.007 0.0 2.7524529358315415
-4 0.0075 0.0 2.75286185329845
-4 0.008 0.0 2.7532721771936215
-4 0.0085 0.0 2.7536825046955444
-4 0.009000000000000001 0.0 2.75409163874301
-4 0.0095 0.0 2.7544985625467695
