0.000000000000000 0.000000000000035 0.008584532212344
10.000000000000000 0.001635806991739 0.008853741043425
20.000000000000000 0.005514532331322 0.010055730239607
30.000000000000000 0.011508423820822 0.012590406334654
40.000000000000000 0.019421230853957 0.016633804827555
50.000000000000000 0.028895276828464 0.022180340593265
60.000000000000000 0.040076873995949 0.029004556451396
70.000000000000000 0.051998539921962 0.037237627475987
80.000000000000000 0.062843819425029 0.047101377220667
90.000000000000000 0.072112108355017 0.057894631212109
100.000000000000000 0.080449517297113 0.068552002235144
110.000000000000000 0.088975214436825 0.079179075635470
120.000000000000000 0.098628068612526 0.089798417643416
130.000000000000000 0.108933943428265 0.101076690883607
140.000000000000000 0.119868378325171 0.113196608600438
150.000000000000000 0.132156757175176 0.125608876263655
160.000000000000000 0.145022524313008 0.138672871808994
170.000000000000000 0.156972103919431 0.152246284920636
180.000000000000000 0.166383652304122 0.165921716237892
190.000000000000000 0.172893048582984 0.179382682835858
200.000000000000000 0.177464273150264 0.191372143288549
210.000000000000000 0.181467738023467 0.201774981470973
220.000000000000000 0.184749807960832 0.211257703174750
230.000000000000000 0.187810611400102 0.219611628733694
240.000000000000000 0.191374559604733 0.227240225319058
250.000000000000000 0.196061996947618 0.234130152491511
260.000000000000000 0.202852621495230 0.240593232610500
270.000000000000000 0.211882691126409 0.248116313285825
280.000000000000000 0.222917389075822 0.257228771183496
290.000000000000000 0.236519758465216 0.268639774883708
300.000000000000000 0.252599396314358 0.282526458222066
310.000000000000000 0.271285586888802 0.298941070837326
320.000000000000000 0.292272707706472 0.318336804839721
330.000000000000000 0.313456834932857 0.340305155436667
340.000000000000000 0.333771760192202 0.363439148036234
350.000000000000000 0.353465889782694 0.386290609294021
360.000000000000000 0.373348868088259 0.408891897667001
370.000000000000000 0.394669852163605 0.432027308456582
380.000000000000000 0.417312308219673 0.456462012568700
390.000000000000000 0.441212238022874 0.482501026330342
400.000000000000000 0.467041436016475 0.509905996510286
410.000000000000000 0.494641481021479 0.539434341655118
420.000000000000000 0.522196198522036 0.570985277511610
430.000000000000000 0.547704932859622 0.603232448646325
440.000000000000000 0.569694770564171 0.634576977687683
450.000000000000000 0.588082702094697 0.662820574475135
460.000000000000000 0.603877300672371 0.687147904672996
470.000000000000000 0.616998823881906 0.708236856887263
480.000000000000000 0.627702113716895 0.725595484070904
490.000000000000000 0.636990245100353 0.739749362281709
