

3 8 0.20  2.18834414484562  0.288388253765032
3 8 0.40  0.946095944516429  0.11277730642432
3 8 0.60  0.539382398959387  0.0574266921141655
3 8 0.80  0.343704715088326  0.032012549723115
3 8 1.00  0.234320928299306  0.0184404656354481
3 8 1.20  0.169206817264669  0.0106454410480865
3 8 1.40  0.129363215311379  0.00603219003212647
3 8 1.60  0.104338692305255  0.00332307742253112
3 8 1.80  0.0879610144168467  0.00178415595438782
3 8 2.00  0.0766679430871262  0.0009400730657113
3 8 2.20  0.0684690178386797  0.00048767765189329
3 8 2.40  0.0622503737469697  0.000247798549114788
3 8 2.60  0.0573671984632185  0.000121022495823611
3 8 2.80  0.0534272477470836  5.41216756424525e-05
3 8 3.00  0.0501792880922203  1.90027393684961e-05
3 8 3.20  0.0474547247814111  8.54068883554109e-07
3 8 3.40  0.0451358866792918  8.18247950288771e-06
3 8 3.60  0.0431379557224558  1.23162002573509e-05
3 8 3.80  0.0413981625649675  1.38250306004822e-05
3 8 4.00  0.0398690315243276  1.39526426700719e-05
3 8 4.20  0.0385139880242048  1.33818646342132e-05
3 8 4.40  0.0373044086173763  1.24877533897666e-05
3 8 4.60  0.0362175823054819  1.14747482648509e-05
3 8 4.80  0.035235268552421  1.04520081867019e-05
3 8 5.00  0.0343426566785507  9.47530707127072e-06
3 8 5.20  0.0335276017604258  8.57057907963983e-06
3 8 5.40  0.0327800549681805  7.7472585118247e-06
3 8 5.60  0.0320916330863925  7.00587500450182e-06
3 8 5.80  0.0314552892379842  6.34238073199475e-06
3 8 6.00  0.0308650582168024  5.75060278022815e-06


3 12 0.20  1.19513934065036  0.0886421189709659
3 12 0.40  0.489691098148156  0.0281571600046794
3 12 0.60  0.265809945770447  0.0106785622308994
3 12 0.80  0.1663727807497  0.00377171860469586
3 12 1.00  0.117168923257455  0.00101263351040849
3 12 1.20  0.0905489783011138  0.000484202370645649
3 12 1.40  0.0743499367189148  0.000525594102591805
3 12 1.60  0.0633988301817362  0.000442257732286096
3 12 1.80  0.0554548775498982  0.000330393281191263
3 12 2.00  0.0494344323922452  0.000236796680263164
3 12 2.20  0.044736878445963  0.000168497366125718
3 12 2.40  0.0409907061388524  0.000120925613099157
3 12 2.60  0.0379490612290692  8.81407959874793e-05
3 12 2.80  0.0354405318874285  6.54185055352199e-05
3 12 3.00  0.0333426291608891  4.94620927205564e-05
3 12 3.20  0.0315659690091367  3.80727505714443e-05
3 12 3.40  0.0300442001831489  2.98016143619555e-05
3 12 3.60  0.0287273227160298  2.36912119861502e-05
3 12 3.80  0.0275771361900491  1.91023533966586e-05
3 12 4.00  0.0265640786006345  1.56024922150394e-05
3 12 4.20  0.0256649961428111  1.28944875953955e-05
3 12 4.40  0.0248615490196995  1.07710475484339e-05
3 12 4.60  0.0241390552714647  9.08534758227768e-06
3 12 4.80  0.023485644642582  7.73185557487538e-06
3 12 5.00  0.02289163060523  6.63365090380581e-06
3 12 5.20  0.0223490397777817  5.73392076986898e-06
3 12 5.40  0.0218512555122779  4.99017759980625e-06
3 12 5.60  0.0213927452592443  4.37027290417876e-06
3 12 5.80  0.020968850036472  3.84961260025567e-06
3 12 6.00  0.020575620387461  3.40918721461664e-06


3 16 0.20  0.865010517855916  0.0538844221563015
3 16 0.40  0.3274571323509  0.0137072143547164
3 16 0.60  0.170271014017037  0.00342826412590696
3 16 0.80  0.109911332014927  0.000908114278671097
3 16 1.00  0.0820340734869426  0.000884457734770888
3 16 1.20  0.0659030462298344  0.000683771632567907
3 16 1.40  0.0551031744468961  0.000462912978691421
3 16 1.60  0.0473327337664197  0.000304068592749503
3 16 1.80  0.0415183037310834  0.00020086332121136
3 16 2.00  0.0370502835188511  0.000135153222882175
3 16 2.20  0.0335432573151942  9.30418214208132e-05
3 16 2.40  0.0307393815556397  6.56051795539091e-05
3 16 2.60  0.02846030309087  4.73613883241674e-05
3 16 2.80  0.026579754982509  3.49643871869966e-05
3 16 3.00  0.0250066800790715  2.63556784533088e-05
3 16 3.20  0.0236743382377551  2.02508286251677e-05
3 16 3.40  0.0225330814716844  1.58345419701956e-05
3 16 3.60  0.0215454566052492  1.25796701589752e-05
3 16 3.80  0.0206828331773203  1.01389009817321e-05
3 16 4.00  0.0199230484280799  8.27911494596134e-06
3 16 4.20  0.0192487412205368  6.84099703540906e-06
3 16 4.40  0.0186461582588221  5.71377986572415e-06
3 16 4.60  0.0181042893422318  4.81918208775613e-06
3 16 4.80  0.0176142321796242  4.10102308338632e-06
3 16 5.00  0.017168722132664  3.51839629881271e-06
3 16 5.20  0.0167617793046721  3.04111056474859e-06
3 16 5.40  0.0163884412872786  2.64659904324376e-06
3 16 5.60  0.0160445587125718  2.31779269848119e-06
3 16 5.80  0.0157266373697004  2.04163709506312e-06
3 16 6.00  0.0154317151815569  1.80804400942959e-06


3 20 0.20  0.657222252557954  0.0347467182642391
3 20 0.40  0.232205569590323  0.00663863806803857
3 20 0.60  0.122678410684875  0.00117528495298276
3 20 0.80  0.0842131678912851  0.00105278263627606
3 20 1.00  0.064813626350837  0.000765642259025801
3 20 1.20  0.05255539416358  0.000492407496401654
3 20 1.40  0.044048233952357  0.000312475738863135
3 20 1.60  0.0378590610828687  0.000200825506713251
3 20 1.80  0.0332130155233717  0.000131702144772373
3 20 2.00  0.0296398402956911  8.84007423365856e-05
3 20 2.20  0.0268345079643732  6.08050060469691e-05
3 20 2.40  0.0245914787071281  4.28614221278772e-05
3 20 2.60  0.0227682348868875  3.09387649811956e-05
3 20 2.80  0.0212638034939758  2.28394069570142e-05
3 20 3.00  0.0200053451636603  1.72157131078362e-05
3 20 3.20  0.0189394703003137  1.32278775975679e-05
3 20 3.40  0.0180264650621687  1.03431141722931e-05
3 20 3.60  0.0172363652297461  8.21701995771522e-06
3 20 3.80  0.0165462665077247  6.62270817782742e-06
3 20 4.00  0.0159384387335093  5.40789775736132e-06
3 20 4.20  0.0153989929693107  4.46852169760421e-06
3 20 4.40  0.0149169266103182  3.73222592625868e-06
3 20 4.60  0.0144834314728424  3.14787682989775e-06
3 20 4.80  0.0140913857431048  2.67877719596548e-06
3 20 5.00  0.0137349777056737  2.29820691208116e-06
3 20 5.20  0.0134094234433273  1.98644514508597e-06
3 20 5.40  0.0131107530294051  1.72875127221392e-06
3 20 5.60  0.0128356469696151  1.51397586931303e-06
3 20 5.80  0.0125813098952475  1.33359176396518e-06
3 20 6.00  0.0123453721446598  1.18100940667608e-06


3 24 0.20  0.492742820518209  0.0184975828744199
3 24 0.40  0.172039589390799  0.00211909759932165
3 24 0.52  0.117236271710828  0.00113582765882737
3 24 0.54  0.111459918053223  0.00117271537904376
3 24 0.56  0.106284058311233  0.00120629511475405
3 24 0.58  0.101620051429096  0.00123031910154853
3 24 0.60  0.0973932166224182  0.00124276840332614
3 24 0.62  0.093541253550221  0.00124381343841585
3 24 0.64  0.0900122648972311  0.00123465193156566
3 24 0.66  0.0867630585788589  0.00121687893610813
3 24 0.68  0.0837575385031124  0.00119215490565247
3 24 0.70  0.0809656337803305  0.00116204012196104
3 24 0.80  0.0694526202837619  0.0009721799253355
3 24 1.00  0.0539140989599902  0.000616033130260906
3 24 1.20  0.0437832896419944  0.000383398608101036
3 24 1.40  0.0367051154906167  0.000241557599380076
3 24 1.60  0.0315488368711089  0.00015500756525753
3 24 1.80  0.027677474310705  0.000101620607700925
3 24 2.00  0.0246998603654862  6.8204309907497e-05
3 24 2.20  0.0223620888067079  4.691237279334e-05
3 24 2.40  0.0204928987202736  3.30683611557168e-05
3 24 2.60  0.0189735289273348  2.386978716222e-05
3 24 2.80  0.0177198359385098  1.76209878056286e-05
3 24 3.00  0.0166711206215041  1.32822118436089e-05
3 24 3.20  0.015782891914869  1.02055293074762e-05
3 24 3.40  0.0150220542160018  7.97988588156322e-06
3 24 3.60  0.014363637688102  6.33956854843617e-06
3 24 3.80  0.0137885554186461  5.10953029480763e-06
3 24 4.00  0.013282032272187  4.17228370569367e-06
3 24 4.20  0.0128324941339122  3.44753934064398e-06
3 24 4.40  0.0124307722306588  2.87947478981371e-06
3 24 4.60  0.0120695262273263  2.42863969874739e-06
3 24 4.80  0.0117428214525286  2.06672147683672e-06
3 24 5.00  0.0114458147546624  1.77310512815409e-06
3 24 5.20  0.0111745195360167  1.53257570169197e-06
3 24 5.40  0.0109256275244196  1.33376056427566e-06
3 24 5.60  0.0106963724745749  1.1680577442016e-06
