

2 8 0.20  2.37276575663991  0.32819013670373
2 8 0.40  1.12598399686645  0.148528980044123
2 8 0.60  0.712789964163196  0.0893193999123138
2 8 0.80  0.508182373709966  0.0602480880770232
2 8 1.00  0.387146014324684  0.0432381914277953
2 8 1.20  0.308003608354971  0.0322542078114851
2 8 1.40  0.252857282822989  0.0246969207445045
2 8 1.60  0.212735157859657  0.0192618345147789
2 8 1.80  0.182624917291069  0.0152225632237282
2 8 2.00  0.159492716176191  0.0121448087021319
2 8 2.20  0.14138577862225  0.00975528311806607
2 8 2.40  0.126985979303502  0.00787475160551141
2 8 2.60  0.115370620086678  0.00638095937135538
2 8 2.80  0.105877618320741  0.00518719525299531
2 8 3.00  0.0980213396595234  0.00422948827930949
2 8 3.20  0.0914414991187854  0.00345915279286141
2 8 3.40  0.0858677935525737  0.00283825770407326
2 8 3.60  0.0810955858978778  0.00233683111438569
2 8 3.80  0.0769686193773727  0.00193102165603882
2 8 4.00  0.0733665443117799  0.00160179854614126
2 8 4.20  0.070195837653967  0.00133397258139095
2 8 4.40  0.0673831539061245  0.00111542755152696
2 8 4.60  0.0648704330010521  0.000936504329252297
2 8 4.80  0.0626112832794546  0.000789504169799386
2 8 5.00  0.0605682926200837  0.000668288617639065
2 8 5.20  0.0587110172619176  0.000567958596423356
2 8 5.40  0.0570144673159178  0.000484598263338902
2 8 5.60  0.0554579579998044  0.000415071443872867
2 8 5.80  0.0540242316335286  0.000356860395285789
2 8 6.00  0.0526987813217273  0.000307938385238635


2 12 0.20  1.32916588161409  0.110398031524607
2 12 0.40  0.619095732885264  0.0466281623725388
2 12 0.60  0.385669473425244  0.0259602181384436
2 12 0.80  0.271712133582265  0.0160673643271398
2 12 1.00  0.205713384493647  0.0104662033781286
2 12 1.20  0.163738968032352  0.00699141763852979
2 12 1.40  0.135411640619946  0.0047190334008035
2 12 1.60  0.115453625009628  0.00319222863186105
2 12 1.80  0.10088098703081  0.00215653762053586
2 12 2.00  0.0898930005191207  0.00145433992520021
2 12 2.20  0.0813601275239578  0.000980323421039776
2 12 2.40  0.074555672181617  0.000661722934607701
2 12 2.60  0.0690020108870652  0.000448116392791634
2 12 2.80  0.0643781963186889  0.00030492910229423
2 12 3.00  0.0604634089113588  0.000208755134388073
2 12 3.20  0.0571019058853039  0.000143913637905053
2 12 3.40  0.0541810915462889  9.9970106915186e-05
2 12 3.60  0.0516176087824098  7.00039456964488e-05
2 12 3.80  0.0493483709080514  4.94270128444509e-05
2 12 4.00  0.0473246682654313  3.51919144422732e-05
2 12 4.20  0.0455082152093011  2.52674307704588e-05
2 12 4.40  0.0438684419788413  1.82931579749226e-05
2 12 4.60  0.0423805999769724  1.33527531498077e-05
2 12 4.80  0.0410244088729262  9.82504873475296e-06
2 12 5.00  0.0397830717744662  7.2860961954987e-06
2 12 5.20  0.0386425453449109  5.44449091255107e-06
2 12 5.40  0.0375909898680001  4.09847430017894e-06
2 12 5.60  0.0366183486245547  3.10732703599856e-06
2 12 5.80  0.0357160217721237  2.37217909057759e-06
2 12 6.00  0.0348766103767183  1.82305507609013e-06


2 16 0.20  0.998925708818234  0.0722868039647931
2 16 0.40  0.450124052624877  0.0283309330916496
2 16 0.60  0.27256833332912  0.0144649756166982
2 16 0.80  0.188326302368193  0.0080570523029144
2 16 1.00  0.141510964227588  0.00458619466978041
2 16 1.20  0.11308940155388  0.00258511135433825
2 16 1.40  0.0946239343559833  0.00142967483081726
2 16 1.60  0.0818551508004701  0.000778697291242461
2 16 1.80  0.0725169625381622  0.00042098232036407
2 16 2.00  0.0653642685591691  0.000227528952745635
2 16 2.20  0.0596846124958409  0.000123594425117031
2 16 2.40  0.0550491824920142  6.7721625333513e-05
2 16 2.60  0.051185655210089  3.75191298008046e-05
2 16 2.80  0.0479121154297258  2.10486720338174e-05
2 16 3.00  0.0451015610506844  1.19682632510357e-05
2 16 3.20  0.0426620083510163  6.90048476778116e-06
2 16 3.40  0.0405248114280952  4.03508175613677e-06
2 16 3.60  0.0386374815105747  2.39300666580107e-06
2 16 3.80  0.036959079335145  1.43908807829415e-06
